Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2008-06-05,5.693166255950928,5.705488758372625,5.581064347665097,5.600299072129719,755445600
2008-06-06,5.579260349273682,5.70879407387741,5.576555811326427,5.650188261374083,966422800
2008-06-09,5.4581379890441895,5.558218667604367,5.282020921452825,5.553710839821641,1888392800
2008-06-10,5.579260349273682,5.6135217088508975,5.380301055310579,5.425082425475802,1140941200
2008-06-11,5.4340972900390625,5.590078472252483,5.3974315481341755,5.5401881847283425,961550800
2008-06-12,5.207188606262207,5.487895127307242,5.145277167164788,5.454534616427203,1308333600
2008-06-13,5.180441379547119,5.234238416023975,4.968259524456927,5.158502117610102,1345957200
2008-06-16,5.314783573150635,5.346640946887976,5.081262747843177,5.148283532478053,1051730400
2008-06-17,5.452730655670166,5.469560982793392,5.331912477328462,5.352649937827908,899656800
2008-06-18,5.372187614440918,5.475874554460717,5.330111981525714,5.443415681689763,811468000
2008-06-19,5.436801910400391,5.480080527675697,5.313580538451772,5.366175364129848,791949200
2008-06-20,5.267596244812012,5.43980662285782,5.259481430589995,5.390216894034227,888367200
2008-06-23,5.204183578491211,5.28593083527472,5.156096579191072,5.251668677735022,645780800
2008-06-24,5.206887722015381,5.282924546576616,5.1582000301437585,5.180439834275235,621947200
2008-06-25,5.3313140869140625,5.374592318958018,5.225823847732097,5.247763111338484,644450800
2008-06-26,5.056918144226074,5.254674825059139,5.0494044248200325,5.231532970555254,869610000
2008-06-27,5.111916542053223,5.126342479719555,4.933394610424046,5.004322505111284,1042249600
2008-06-30,5.0322747230529785,5.169321786945141,5.007630118902714,5.114923649520082,684196800
2008-07-01,5.249865531921387,5.251067727000832,4.928887069777184,4.935799290217276,1111280800
2008-07-02,5.054513931274414,5.333115812968932,5.054513931274414,5.265493946378348,837519200
2008-07-03,5.112818241119385,5.1744299332517505,4.981481645550821,5.096889959666019,523362000
2008-07-07,5.2642903327941895,5.323496822581964,5.16631426388141,5.204182598158511,820391600
2008-07-08,5.3962297439575195,5.400737975648505,5.191560840387511,5.2715052106407425,888350400
2008-07-09,5.236941337585449,5.437101964948926,5.233635703013959,5.415763407623999,895776000
2008-07-10,5.308470249176025,5.3298084049250765,5.150385240061652,5.257077623873442,840688800
2008-07-11,5.186750411987305,5.322896167464616,5.139265321322464,5.273607784556812,930011600
2008-07-14,5.225821495056152,5.388714886421442,5.201778400315384,5.3869123966591745,886054400
2008-07-15,5.098390579223633,5.221613129011375,5.000715068209602,5.183744798298707,1040043200
2008-07-16,5.193664073944092,5.197270257608062,5.067136262760534,5.115222055502476,747790400
2008-07-17,5.163608074188232,5.258880392872652,5.150985030662907,5.232432111200542,757526000
2008-07-18,4.963448524475098,5.098693051049736,4.958940694602619,5.064731043134752,868414400
2008-07-21,4.997710704803467,5.034075896120986,4.842330226707485,5.016042972922243,1360469600
2008-07-22,4.86937952041626,4.891619324578078,4.403839555180233,4.478073889943808,1879592400
2008-07-23,4.996809005737305,5.0602231850073105,4.855554307632545,4.958640118172259,1061768400
2008-07-24,4.779518127441406,4.966755604373941,4.762086699381874,4.938504018914137,839619200
2008-07-25,4.872384071350098,4.898831956221246,4.7680956766626945,4.820690496432247,633637200
2008-07-28,4.64036750793457,4.882904368983948,4.628946252340772,4.8789972346089066,780712800
2008-07-29,4.720910549163818,4.792138978608582,4.617824763356962,4.670719724003514,684070800
2008-07-30,4.805063724517822,4.82339679798012,4.690858002286054,4.741950088714307,725183200
2008-07-31,4.777112007141113,4.8747879181504095,4.717905523696885,4.734735848098278,637498400
2008-08-01,4.708289623260498,4.808370769937256,4.680940484626795,4.8056650281674145,544639200
2008-08-04,4.605202674865723,4.745556123464012,4.595585115467697,4.706485189676196,592527600
2008-08-05,4.827904224395752,4.832712602584012,4.652988884390087,4.671021004812687,688371600
2008-08-06,4.934596538543701,5.031069866075588,4.7485608987783685,4.807767389881522,791408800
2008-08-07,4.915964603424072,4.993504592487634,4.853752202631192,4.8901174053805185,672372400
2008-08-08,5.095686912536621,5.098692801082039,4.92137266303524,4.924678699041874,713997200
2008-08-11,5.216203689575195,5.304563001547363,5.099293053473003,5.11131500154175,891304400
2008-08-12,5.311476230621338,5.388414293669692,5.214701551217357,5.215002099930826,836278800
2008-08-13,5.388715744018555,5.409753756214843,5.286531973208099,5.3490449122694494,842346400
2008-08-14,5.389316082000732,5.423277282456919,5.3448360783454145,5.359562563330847,711300800
2008-08-15,5.281721591949463,5.40223839039437,5.26098413637852,5.3809002387903435,708251600
2008-08-18,5.271203994750977,5.343934783827278,5.224018644890442,5.2766134708288215,552014400
2008-08-19,5.21530294418335,5.321694787180693,5.16360936507052,5.245657162163952,616204400
2008-08-20,5.28472900390625,5.317788567408454,5.217707829288683,5.252571086750473,506951200
2008-08-21,5.2381463050842285,5.273008366456858,5.166016186482727,5.243555381825746,539744800
2008-08-22,5.313279151916504,5.334617306549679,5.276612612700008,5.28412633001212,439611200
2008-08-25,5.185848236083984,5.296448134129205,5.159099807215643,5.294042942370477,484425200
2008-08-26,5.2186102867126465,5.2558771348246305,5.187654160987763,5.192162393073925,445550000
2008-08-27,5.249566555023193,5.2823259794804684,5.175032444113522,5.208693113883524,477780800
2008-08-28,5.221613883972168,5.29705000762779,5.19186036322459,5.267897584320231,431384800
2008-08-29,5.09508752822876,5.214402595050043,5.080361038037733,5.198173360832711,599289600
2008-09-02,4.994705677032471,5.214402013995789,4.958941175725267,5.1813424516345155,780763200
2008-09-03,5.017847061157227,5.0695406466598,4.928887033532759,5.014240475945413,734834800
2008-09-04,4.845335006713867,5.0463980750185655,4.833012911239372,4.98478639384622,743386000
2008-09-05,4.814079761505127,4.8808003834252345,4.738042529152056,4.766294113015578,786884000
2008-09-08,4.746157169342041,4.955635236480686,4.552007489890013,4.946017676374068,1045979200
2008-09-09,4.558617115020752,4.807465352081344,4.501815031203934,4.714297687967779,1245025600
2008-09-10,4.556514739990234,4.658097798087183,4.472062958652805,4.577853297494222,973142800
2008-09-11,4.587771892547607,4.597990549946047,4.3879113897175435,4.453429411499622,971135200
2008-09-12,4.476269721984863,4.5354766082118285,4.402937449048568,4.5354766082118285,793027200
2008-09-15,4.218405246734619,4.438702649461157,4.218405246734619,4.2685960818462085,920634400
2008-09-16,4.203978538513184,4.282720685858434,3.971660031763852,4.023052249836372,1199836400
2008-09-17,3.8418266773223877,4.162805509786688,3.8418266773223877,4.162204011038242,1200455200
2008-09-18,4.029965400695801,4.070237720422001,3.6269384446179784,3.924174270602296,1676253600
2008-09-19,4.234935760498047,4.3338143029727405,4.09668653156855,4.285727300614605,1430875600
2008-09-22,3.9386019706726074,4.215100863936627,3.9268813693166416,4.205783850588543,856713200
2008-09-23,3.812072515487671,4.08135772191274,3.8066622377920045,3.962644199296872,1280364400
2008-09-24,3.868273973464966,3.9355952760571915,3.761281045678531,3.824995763931898,1047015200
2008-09-25,3.9650495052337646,4.051004854216217,3.862564775313755,3.9010338166824994,1006045600
2008-09-26,3.854149103164673,3.901033506941521,3.696665160909057,3.7540683702473636,1126451200
2008-09-29,3.163504123687744,3.59688541817855,3.023150857656828,3.595082125559304,2622057200
2008-09-30,3.4159598350524902,3.456232170688049,3.1947609327916453,3.2533659428010444,1626682400
2008-10-01,3.279513120651245,3.3768885139159424,3.2275191869364206,3.363664970019534,1296484000
2008-10-02,3.0084240436553955,3.269594676780531,3.0054189575485513,3.246152677800449,1609364400
2008-10-03,2.917360782623291,3.2007712974395948,2.8446293726876037,3.1256365001131954,2294398400
2008-10-06,2.949518918991089,2.968753442955574,2.630944770926378,2.763784148794985,2107417200
2008-10-07,2.679631471633911,3.0504997748554494,2.673319948333385,3.019844205805268,1878772000
2008-10-08,2.6985654830932617,2.895119539560752,2.5750425618841817,2.581954781486555,2207741200
2008-10-09,2.667008638381958,2.879191226582799,2.6026922133223125,2.805558593425565,1617383600
2008-10-10,2.909245729446411,3.0054193310165664,2.5546057993689946,2.5756438123312213,2219299600
2008-10-13,3.313774347305298,3.3218891632365675,3.0360737334797383,3.142165431729265,1539076000
2008-10-14,3.1280393600463867,3.4983069218929703,3.0997879836392137,3.4940992402060904,1980994400
2008-10-15,2.943807363510132,3.215798361819077,2.942004071028082,3.1208263621978434,1584175600
2008-10-16,3.0622212886810303,3.1085047914323627,2.7571713400245317,2.998505959025509,1980521200
2008-10-17,2.927277088165283,3.066729084495355,2.5813539418072455,2.993396802679529,1762227600
2008-10-20,2.9585342407226562,3.0063206952609116,2.814274635181629,2.9988067749621763,1549170000
2008-10-21,2.74965763092041,2.9423053751336075,2.7397395217518477,2.913753643945361,2193660000
2008-10-22,2.911349296569824,3.042986245790145,2.7929360918349477,2.9263763336578354,2248808800
2008-10-23,2.9522221088409424,2.982877675418752,2.7619795941823515,2.900529336758011,1675430400
2008-10-24,2.8966219425201416,2.9423045389316753,2.7081819345391014,2.714793604172403,1590058400
2008-10-27,2.7676897048950195,2.9341896555125753,2.7607766842141452,2.8572506003778426,1208771200
2008-10-28,3.002713441848755,3.020446018132508,2.7761055103780383,2.8680708165349373,1634133200
2008-10-29,3.1421658992767334,3.2921361305513064,3.0036161204862424,3.0312658059810644,1950978400
2008-10-30,3.337216854095459,3.3717795609018997,3.2341310350079744,3.2527646572241804,1638089600
2008-10-31,3.233530044555664,3.329403292388882,3.159897404752129,3.2278196181696646,1659756000
2008-11-03,3.2145955562591553,3.2789119807645246,3.1514817279302023,3.1836396392328927,1057938000
2008-11-04,3.3357150554656982,3.3597581566749835,3.2058807841219013,3.3056603764205885,1398681200
2008-11-05,3.104597568511963,3.297544838033376,3.0952803572150858,3.2732013939823847,1256455200
2008-11-06,2.978369951248169,3.0889688763060796,2.9453101922748783,3.0369757508144555,1319074400
2008-11-07,2.9525229930877686,3.0009103401098156,2.876786511535889,2.9825778689814326,1095253600
2008-11-10,2.8815953731536865,3.0174399863504124,2.8401204515566096,3.0105277669286705,1123822000
2008-11-11,2.848235607147217,2.920365303564017,2.772799473087656,2.849437200292999,1224538000
2008-11-12,2.7084829807281494,2.8022523865062907,2.7051775463260737,2.7779081380058566,1178976400
2008-11-13,2.8984265327453613,2.8984265327453613,2.585261714613507,2.7009701903100725,1854087200
2008-11-14,2.712090253829956,2.8247938501447707,2.704877684320057,2.8178808262767054,1405266800
2008-11-17,2.648975133895874,2.7214061581553106,2.6225280552507586,2.659193788476834,1162526400
2008-11-18,2.7021725177764893,2.734631592988532,2.610507726632473,2.6940585013487715,1209695200
2008-11-19,2.5933752059936523,2.7523614348157186,2.590971017341678,2.688046027767884,1171900800
2008-11-20,2.4190611839294434,2.5981839863364193,2.404334499043267,2.5618185987303366,1716814400
2008-11-21,2.48187518119812,2.528158688931062,2.3784888112042113,2.462339310379807,1569271200
2008-11-24,2.79353666305542,2.8488360246869577,2.5497970584584495,2.560916960277835,1442257600
2008-11-25,2.728919744491577,2.846431684249187,2.6495764885106596,2.8440274951537967,1235292800
2008-11-26,2.8551478385925293,2.862661758291844,2.700369238500769,2.7024730798392387,899836000
2008-11-28,2.785121440887451,2.8479347201387735,2.760777194733917,2.8461314277841914,297774400
2008-12-01,2.6727182865142822,2.7730995569420527,2.6724179384147972,2.7439469317587384,923767600
2008-12-02,2.779110908508301,2.7845209870660796,2.599687704615661,2.7057786128219465,1148722400
2008-12-03,2.882197141647339,2.8921152525911413,2.6688126984154583,2.6868448248706347,1338680000
2008-12-04,2.747253656387329,2.861459386275233,2.676625895431119,2.838017182851931,1091370000
2008-12-05,2.8250927925109863,2.839819476178233,2.67061399181755,2.7153951401376806,1043795200
2008-12-08,2.9970037937164307,3.0294618535523425,2.8791912969008755,2.9236715068649115,1185142000
2008-12-09,3.007220983505249,3.113613213780874,2.9215672148075016,2.946512354892643,1203496000
2008-12-10,2.951622247695923,2.990091492184713,2.900230006285445,2.9414037887957587,938047600
2008-12-11,2.8551478385925293,3.0426858525451776,2.850038910894381,2.925775393379102,1040617200
2008-12-12,2.953425407409668,2.975364464879473,2.780914222109072,2.7890290390568606,1041174400
2008-12-15,2.847634792327881,2.8915131070654185,2.7950399613567423,2.8849014353894584,891758000
2008-12-16,2.868070602416992,2.8996274152106865,2.7875255524870575,2.824492643460595,1093506400
2008-12-17,2.679631471633911,2.737935918648328,2.6453689165739114,2.7358320775481526,1293860400
2008-12-18,2.68774676322937,2.7298225926575097,2.65799243160859,2.684139976944986,857416000
2008-12-19,2.7048771381378174,2.7331277172890984,2.6688120909035344,2.7030736450160915,801920000
2008-12-22,2.576846122741699,2.7057783226461813,2.545289106800271,2.705477773904834,844740400
2008-12-23,2.5960803031921387,2.640860856038159,2.581654166114022,2.6108067883392643,635031600
2008-12-24,2.5558080673217773,2.592173461220753,2.5410815805205393,2.588867826390546,271334000
2008-12-26,2.578949451446533,2.6273367897856357,2.5618187771612373,2.6038945926952524,308324800
2008-12-29,2.6029932498931885,2.6333484766818662,2.5567097399610703,2.600288511449345,686000000
2008-12-30,2.5933752059936523,2.6462705664696453,2.5461896681702956,2.627336402114799,967601600
2008-12-31,2.5651237964630127,2.636953119650745,2.5648234484398627,2.5837576125285207,607541200
2009-01-02,2.727417230606079,2.7361337466479054,2.559415086371583,2.5810537948108294,746015200
2009-01-05,2.842524528503418,2.8906113195314878,2.7863229222049974,2.8001483636692854,1181608400
2009-01-06,2.795640707015991,2.9203652297349914,2.776706536789406,2.8836994855639615,1289310400
2009-01-07,2.7352311611175537,2.7800117175574526,2.7126904079010545,2.759275059232921,753048800
2009-01-08,2.7860231399536133,2.799548035451031,2.7060789715685467,2.717800574417424,673500800
2009-01-09,2.7223074436187744,2.806459265139318,2.7090839040983345,2.8013503390389602,546845600
2009-01-12,2.664604902267456,2.734630962571646,2.631244589461556,2.718701877171486,617716400
2009-01-13,2.6360526084899902,2.6970625982901577,2.595179384274289,2.6519816917135235,798397600
2009-01-14,2.564523935317993,2.622227695587023,2.5461906605060856,2.5918732721969144,1021664000
2009-01-15,2.505918025970459,2.528158432212366,2.405837903265259,2.421465835926226,1831634000
2009-01-16,2.474360466003418,2.535971339410435,2.4163563773354544,2.5335671506398905,1047625600
2009-01-20,2.3502371311187744,2.464442841250121,2.3502371311187744,2.462339000110684,919914800
2009-01-21,2.489386796951294,2.490889740538428,2.3835963012291095,2.3860004893221047,1089270000
2009-01-22,2.655587911605835,2.7048773074739816,2.579250531152036,2.645970952965763,1409528400
2009-01-23,2.655587911605835,2.7009699728711944,2.5996876466664767,2.609304404673193,763770000
2009-01-26,2.6940581798553467,2.734030369657625,2.6537848393383503,2.6706153723200488,692238400
2009-01-27,2.7268166542053223,2.751461455076316,2.6970631256542856,2.710587219701675,618038400
2009-01-28,2.831104278564453,2.8551473731224126,2.7499577309480783,2.7685913499271493,861406000
2009-01-29,2.795039653778076,2.8353121813758166,2.7830177042961597,2.7977441911448357,592729200
2009-01-30,2.7087841033935547,2.813672399810946,2.705177318007765,2.783017633215029,651478800
2009-02-02,2.750257730484009,2.764984214319443,2.6718165324980125,2.677827506009043,558247200
2009-02-03,2.794438123703003,2.8064600739132604,2.7132923673839406,2.7625807581792126,599309200
2009-02-04,2.81156849861145,2.8927152493740484,2.7980446086121087,2.8016513939208076,808421600
2009-02-05,2.899027109146118,2.922769660125453,2.783618986380969,2.788127017427249,749246400
2009-02-06,2.9970037937164307,3.0054189577294466,2.9152563428518956,2.915857039059963,687209600
2009-02-09,3.0808541774749756,3.0955806638340095,2.9903910169647308,3.005418854584136,715010800
2009-02-10,2.940201997756958,3.080855028854192,2.917060341278632,3.0453916736948887,849060800
2009-02-11,2.909846544265747,2.954627109719971,2.878289724170257,2.8963226513868094,674973600
2009-02-12,2.9834792613983154,2.9979054019066855,2.8800928908162358,2.8800928908162358,817188400
2009-02-13,2.9801743030548096,3.0036165092563905,2.948917827485976,2.975064571817129,608977600
2009-02-17,2.8410215377807617,2.91645765862185,2.83350842196083,2.911348731838963,678238400
2009-02-18,2.8362135887145996,2.880693600544486,2.786624649329046,2.856650703370698,684779200
2009-02-19,2.724111557006836,2.8326066416105142,2.7081824739389773,2.8061593559098057,922804400
2009-02-20,2.7409415245056152,2.7770063650508856,2.674821814200496,2.686843762104435,750316000
2009-02-23,2.6132116317749023,2.7649851530576313,2.599988087461004,2.7544663471086857,786982000
2009-02-24,2.7123899459838867,2.7316246638251247,2.6147142149973974,2.6282383062201395,807105600
2009-02-25,2.7397396564483643,2.7926350374811264,2.6823364450204292,2.7006697198121192,833053200
2009-02-26,2.6805331707000732,2.7926350565927063,2.6736209500379173,2.764985170777262,629868400
2009-02-27,2.6841392517089844,2.7439468425281492,2.6348500636630576,2.642664330462204,706658400
2009-03-02,2.6429643630981445,2.740941429416429,2.6348497491778087,2.6483744401005396,770929600
2009-03-03,2.6558873653411865,2.727115994671109,2.6411608819901087,2.6727176893519293,724340400
2009-03-04,2.740039825439453,2.788126620001095,2.688347047948193,2.7102863031283975,741403600
2009-03-05,2.670013666152954,2.761077521764789,2.6582930684708868,2.7187013555553183,706899200
2009-03-06,2.56362247467041,2.656790380984023,2.474361100239487,2.654986887835572,1011147200
2009-03-09,2.497802734375,2.6327458835081075,2.481574108587473,2.5299612429654257,698297600
2009-03-10,2.6637027263641357,2.6799321591304,2.535371211867455,2.5506985970670293,844258800
2009-03-11,2.7854228019714355,2.8271982875120245,2.6922550707017456,2.699167292641464,846372800
2009-03-12,2.8957204818725586,2.902633504116837,2.7649847902744202,2.7920337754418547,768457200
2009-03-13,2.8830971717834473,2.9212668553901096,2.8554474948535704,2.8942178745732567,601168400
2009-03-16,2.867769718170166,2.926976404137489,2.8305022834728466,2.9011300199984227,797244000
2009-03-17,2.9952011108398438,2.9961023559686915,2.8572518205467228,2.862361551388551,786646000
2009-03-18,3.0511014461517334,3.1100076074757035,2.9970044669727,3.002714091732008,796037200
2009-03-19,3.0541062355041504,3.101591324506903,3.0129316659643073,3.061018454260268,500180800
2009-03-20,3.0532033443450928,3.098885934078021,3.022548587545143,3.068230374745005,695587200
2009-03-23,3.2356340885162354,3.250661126048633,3.0580141758445842,3.086865654538726,666397200
2009-03-24,3.2007694244384766,3.2891287193934278,3.167409929405632,3.196561944058051,640612000
